GEO_ID,NAME,Median_12month_HH_Income,B19013_001MarginOfError
1400000US06037576601,"Census Tract 5766.01, Los Angeles County, California",63099,17330
1400000US06059087801,"Census Tract 878.01, Orange County, California",72611,12505
1400000US06037237101,"Census Tract 2371.01, Los Angeles County, California",30938,3091
1400000US06085507905,"Census Tract 5079.05, Santa Clara County, California",153846,14510
1400000US06071025000,"Census Tract 250, San Bernardino County, California",53333,5011
1400000US06059074408,"Census Tract 744.08, Orange County, California",51914,10344
1400000US06065042706,"Census Tract 427.06, Riverside County, California",56649,7333
1400000US06065043272,"Census Tract 432.72, Riverside County, California",109336,18000
1400000US06077005210,"Census Tract 52.10, San Joaquin County, California",104668,10653
1400000US06111008500,"Census Tract 85, Ventura County, California",98775,11708
1400000US06037300701,"Census Tract 3007.01, Los Angeles County, California",119048,13078
1400000US06073018514,"Census Tract 185.14, San Diego County, California",92438,13142
1400000US06037404600,"Census Tract 4046, Los Angeles County, California",59375,10466
1400000US06019004405,"Census Tract 44.05, Fresno County, California",116116,11589
1400000US06097152905,"Census Tract 1529.05, Sonoma County, California",81802,11008
1400000US06073013908,"Census Tract 139.08, San Diego County, California",67917,11903
1400000US06059087405,"Census Tract 874.05, Orange County, California",43667,12048
1400000US06085507702,"Census Tract 5077.02, Santa Clara County, California",191125,37624
1400000US06017031302,"Census Tract 313.02, El Dorado County, California",40379,8880
1400000US06029001101,"Census Tract 11.01, Kern County, California",34015,7804
1400000US06037115404,"Census Tract 1154.04, Los Angeles County, California",63659,14009
1400000US06037187300,"Census Tract 1873, Los Angeles County, California",94710,15866
1400000US06037603001,"Census Tract 6030.01, Los Angeles County, California",55000,15336
1400000US06073008512,"Census Tract 85.12, San Diego County, California",93152,8273
1400000US06037651402,"Census Tract 6514.02, Los Angeles County, California",105909,25299
1400000US06037920018,"Census Tract 9200.18, Los Angeles County, California",106150,7622
1400000US06013313205,"Census Tract 3132.05, Contra Costa County, California",93917,7972
1400000US06059075703,"Census Tract 757.03, Orange County, California",156774,14137
1400000US06061020805,"Census Tract 208.05, Placer County, California",63531,7035
1400000US06097150702,"Census Tract 1507.02, Sonoma County, California",112188,22140
1400000US06037123520,"Census Tract 1235.20, Los Angeles County, California",53098,9698
1400000US06085502800,"Census Tract 5028, Santa Clara County, California",133150,16410
1400000US06037570901,"Census Tract 5709.01, Los Angeles County, California",103667,7107
1400000US06037234501,"Census Tract 2345.01, Los Angeles County, California",43750,9532
1400000US06085506304,"Census Tract 5063.04, Santa Clara County, California",111623,18827
1400000US06037481401,"Census Tract 4814.01, Los Angeles County, California",43980,4440
1400000US06059021810,"Census Tract 218.10, Orange County, California",120260,13375
1400000US06095251702,"Census Tract 2517.02, Solano County, California",69922,10765
1400000US06037553200,"Census Tract 5532, Los Angeles County, California",81042,7461
1400000US06015000102,"Census Tract 1.02, Del Norte County, California",37770,8687
1400000US06073015703,"Census Tract 157.03, San Diego County, California",25720,7113
1400000US06001404400,"Census Tract 4044, Alameda County, California",158239,30444
1400000US06083002306,"Census Tract 23.06, Santa Barbara County, California",65000,22002
1400000US06037910208,"Census Tract 9102.08, Los Angeles County, California",63813,11592
1400000US06029000400,"Census Tract 4, Kern County, California",20389,4383
1400000US06085503305,"Census Tract 5033.05, Santa Clara County, California",83750,13599
1400000US06083002303,"Census Tract 23.03, Santa Barbara County, California",55608,8922
1400000US06013324001,"Census Tract 3240.01, Contra Costa County, California",89048,18147
1400000US06099000101,"Census Tract 1.01, Stanislaus County, California",90500,11794
1400000US06037402200,"Census Tract 4022, Los Angeles County, California",75583,8548
1400000US06101050402,"Census Tract 504.02, Sutter County, California",84438,17265
1400000US06087122400,"Census Tract 1224, Santa Cruz County, California",111481,24085
1400000US06037211922,"Census Tract 2119.22, Los Angeles County, California",47778,9975
1400000US06037554204,"Census Tract 5542.04, Los Angeles County, California",37405,4923
1400000US06073020021,"Census Tract 200.21, San Diego County, California",69907,17881
1400000US06037204300,"Census Tract 2043, Los Angeles County, California",37174,6275
1400000US06071010411,"Census Tract 104.11, San Bernardino County, California",32866,7697
1400000US06059063005,"Census Tract 630.05, Orange County, California",128477,21631
1400000US06081608502,"Census Tract 6085.02, San Mateo County, California",122604,9545
1400000US06077000300,"Census Tract 3, San Joaquin County, California",18725,6323
1400000US06059021817,"Census Tract 218.17, Orange County, California",106389,15349
1400000US06059032035,"Census Tract 320.35, Orange County, California",105500,12278
1400000US06071009905,"Census Tract 99.05, San Bernardino County, California",52776,9975
1400000US06067004203,"Census Tract 42.03, Sacramento County, California",38295,6245
1400000US06065043211,"Census Tract 432.11, Riverside County, California",87176,14740
1400000US06061021801,"Census Tract 218.01, Placer County, California",95078,12094
1400000US06029000101,"Census Tract 1.01, Kern County, California",55267,10799
1400000US06067009614,"Census Tract 96.14, Sacramento County, California",83836,7634
1400000US06037297400,"Census Tract 2974, Los Angeles County, California",85875,18097
1400000US06067005904,"Census Tract 59.04, Sacramento County, California",63177,7202
1400000US06059099405,"Census Tract 994.05, Orange County, California",91250,13489
1400000US06037301900,"Census Tract 3019, Los Angeles County, California",56495,14545
1400000US06075021300,"Census Tract 213, San Francisco County, California",158276,24324
1400000US06071010016,"Census Tract 100.16, San Bernardino County, California",54650,10223
1400000US06069000200,"Census Tract 2, San Benito County, California",79063,13806
1400000US06019002701,"Census Tract 27.01, Fresno County, California",27472,5832
1400000US06073017601,"Census Tract 176.01, San Diego County, California",114009,24280
1400000US06037900607,"Census Tract 9006.07, Los Angeles County, California",23020,5145
1400000US06073002903,"Census Tract 29.03, San Diego County, California",65000,7820
1400000US06095252502,"Census Tract 2525.02, Solano County, California",41500,7317
1400000US06071002103,"Census Tract 21.03, San Bernardino County, California",50392,10394
1400000US06037601211,"Census Tract 6012.11, Los Angeles County, California",41469,7917
1400000US06065044602,"Census Tract 446.02, Riverside County, California",42395,21529
1400000US06037432602,"Census Tract 4326.02, Los Angeles County, California",63352,22098
1400000US06073017033,"Census Tract 170.33, San Diego County, California",143846,12733
1400000US06073017104,"Census Tract 171.04, San Diego County, California",113281,16166
1400000US06037104610,"Census Tract 1046.10, Los Angeles County, California",60320,5590
1400000US06029002302,"Census Tract 23.02, Kern County, California",34857,8063
1400000US06037104701,"Census Tract 1047.01, Los Angeles County, California",32036,5303
1400000US06037433304,"Census Tract 4333.04, Los Angeles County, California",44783,8102
1400000US06037232400,"Census Tract 2324, Los Angeles County, California",45132,10615
1400000US06085510803,"Census Tract 5108.03, Santa Clara County, California",132778,12577
1400000US06037800408,"Census Tract 8004.08, Los Angeles County, California",145696,17145
1400000US06041119202,"Census Tract 1192.02, Marin County, California",187500,22023
1400000US06019004704,"Census Tract 47.04, Fresno County, California",21913,3884
1400000US06037137301,"Census Tract 1373.01, Los Angeles County, California",152188,23447
1400000US06037265304,"Census Tract 2653.04, Los Angeles County, California",20750,5282
1400000US06067003400,"Census Tract 34, Sacramento County, California",64545,13875
1400000US06065043276,"Census Tract 432.76, Riverside County, California",100446,8385
1400000US06099003605,"Census Tract 36.05, Stanislaus County, California",47427,8206
1400000US06059032042,"Census Tract 320.42, Orange County, California",147868,23940
1400000US06073020210,"Census Tract 202.10, San Diego County, California",52057,6154
1400000US06071010026,"Census Tract 100.26, San Bernardino County, California",51391,11115
1400000US06037480600,"Census Tract 4806, Los Angeles County, California",77963,8342
1400000US06037192700,"Census Tract 1927, Los Angeles County, California",47331,12788
1400000US06083000804,"Census Tract 8.04, Santa Barbara County, California",64763,16191
1400000US06037228210,"Census Tract 2282.10, Los Angeles County, California",34386,4522
1400000US06037552001,"Census Tract 5520.01, Los Angeles County, California",82386,9793
1400000US06085506801,"Census Tract 5068.01, Santa Clara County, California",130588,23124
1400000US06027000500,"Census Tract 5, Inyo County, California",52454,2788
1400000US06077004902,"Census Tract 49.02, San Joaquin County, California",65000,13650
1400000US06077005124,"Census Tract 51.24, San Joaquin County, California",52500,9307
1400000US06065042014,"Census Tract 420.14, Riverside County, California",118565,19007
1400000US06037265700,"Census Tract 2657, Los Angeles County, California",80685,14448
1400000US06073020214,"Census Tract 202.14, San Diego County, California",32635,6302
1400000US06065043265,"Census Tract 432.65, Riverside County, California",108448,6843
1400000US06095253403,"Census Tract 2534.03, Solano County, California",90862,15730
1400000US06067000800,"Census Tract 8, Sacramento County, California",70029,10338
1400000US06073000500,"Census Tract 5, San Diego County, California",71300,9911
1400000US06037408626,"Census Tract 4086.26, Los Angeles County, California",80938,11651
1400000US06037543202,"Census Tract 5432.02, Los Angeles County, California",47569,10314
1400000US06085504410,"Census Tract 5044.10, Santa Clara County, California",106563,25936
1400000US06065044807,"Census Tract 448.07, Riverside County, California",49554,14315
1400000US06031000900,"Census Tract 9, Kings County, California",36944,10998
1400000US06037530602,"Census Tract 5306.02, Los Angeles County, California",85208,20516
1400000US06037296401,"Census Tract 2964.01, Los Angeles County, California",84844,34518
1400000US06059052417,"Census Tract 524.17, Orange County, California",96563,18962
1400000US06059086407,"Census Tract 864.07, Orange County, California",59216,3494
1400000US06059062630,"Census Tract 626.30, Orange County, California",105333,20895
1400000US06071010419,"Census Tract 104.19, San Bernardino County, California",41138,4705
1400000US06109004200,"Census Tract 42, Tuolumne County, California",54650,8950
1400000US06073021202,"Census Tract 212.02, San Diego County, California",89844,15373
